Year,Field,Transect,Plot,Group,Cover_Bareground,Cover_Litter,Cover_Group
1983,21,G,14,Forb_Perennial,0,0.64,0.04
1983,21,G,14,Annual,0,0.64,0.01
1983,21,G,14,Leg_Perennial,0,0.64,0.04
1983,21,G,15,C3_Perennial,0.01,0.74,0.2
1983,21,G,15,C4S_Perennial,0.01,0.74,0.02
1983,21,G,15,Annual,0.01,0.74,0.01
1983,21,G,15,Leg_Perennial,0.01,0.74,0.02
1983,21,G,16,C3_Perennial,0,0.654308628,0.315631253
1983,21,G,16,Leg_Perennial,0,0.654308628,0.030060119
1983,21,G,17,C3_Perennial,0,0.7,0.26
1983,21,G,17,Annual,0,0.7,0.03
1983,21,G,17,Leg_Perennial,0,0.7,0.01
1983,21,G,18,C3_Perennial,0.01,0.55,0.34
1983,21,G,18,Annual,0.01,0.55,0.07
1983,21,G,18,Leg_Perennial,0.01,0.55,0.03
1983,21,G,19,C3_Perennial,0.005,0.45,0.34
1983,21,G,19,Annual,0.005,0.45,0.2
1983,21,G,19,Leg_Perennial,0.005,0.45,0.005
1983,21,G,20,C3_Perennial,0,0.52,0.27
1983,21,G,20,Annual,0,0.52,0.2
1983,21,G,20,Leg_Perennial,0,0.52,0.01
1983,21,G,21,C3_Perennial,0.01,0.6,0.2
1983,21,G,21,Annual,0.01,0.6,0.18
1983,21,G,21,Leg_Perennial,0.01,0.6,0.01
1983,21,G,22,Annual,0,0.4,0.195
1983,21,G,22,C4S_Perennial,0,0.4,0.3
1983,21,G,22,C3_Perennial,0,0.4,0.1
1983,21,G,22,Leg_Perennial,0,0.4,0.005
1983,21,G,23,C4S_Perennial,0,0.55,0.1
1983,21,G,23,C3_Perennial,0,0.55,0.18
1983,21,G,23,Annual,0,0.55,0.16
1983,21,G,23,Leg_Perennial,0,0.55,0.01
1983,21,G,24,C3_Perennial,0,0.52,0.215
1983,21,G,24,Annual,0,0.52,0.25
1983,21,G,24,NA,0,0.52,0.005
1983,21,G,24,Leg_Perennial,0,0.52,0.01
1983,21,G,25,C3_Perennial,0,0.41,0.28
1983,21,G,25,Annual,0,0.41,0.3
1983,21,G,25,Leg_Perennial,0,0.41,0.01
1983,21,R,1,C3_Perennial,0.01001001,0.500500501,0.23023023
1983,21,R,1,C4S_Perennial,0.01001001,0.500500501,0.05005005
1983,21,R,1,Annual,0.01001001,0.500500501,0.003003003
1983,21,R,1,Forb_Perennial,0.01001001,0.500500501,0.2002002
1983,21,R,1,Leg_Perennial,0.01001001,0.500500501,0.003003003
1983,21,R,2,C3_Perennial,0,0.473420271,0.245737212
1983,21,R,2,C4S_Perennial,0,0.473420271,0.100300903
1983,21,R,2,Annual,0,0.473420271,0.004012036
1983,21,R,2,Forb_Perennial,0,0.473420271,0.163490461
1983,21,R,2,Leg_Perennial,0,0.473420271,0.009027081
1983,21,R,3,C3_Perennial,0,0.58,0.15
1983,21,R,3,C4S_Perennial,0,0.58,0.2
1983,21,R,3,Annual,0,0.58,0.005
1983,21,R,3,Forb_Perennial,0,0.58,0.05
1983,21,R,3,Leg_Perennial,0,0.58,0.01
1983,21,R,4,C3_Perennial,0,0.45045045,0.14014014
1983,21,R,4,C4S_Perennial,0,0.45045045,0.23023023
1983,21,R,4,Annual,0,0.45045045,0.003003003
1983,21,R,4,Forb_Perennial,0,0.45045045,0.17017017
1983,21,R,4,Leg_Perennial,0,0.45045045,0.003003003
1983,21,R,5,C3_Perennial,0,0.43,0.14
1983,21,R,5,C4S_Perennial,0,0.43,0.13
1983,21,R,5,Annual,0,0.43,0.01
1983,21,R,5,Forb_Perennial,0,0.43,0.27
1983,21,R,5,Leg_Perennial,0,0.43,0.02
1983,21,R,6,Forb_Perennial,0.005,0.49,0.25
1983,21,R,6,C3_Perennial,0.005,0.49,0.06
1983,21,R,6,Annual,0.005,0.49,0.03
1983,21,R,6,C4S_Perennial,0.005,0.49,0.15
1983,21,R,6,Leg_Perennial,0.005,0.49,0.01
1983,21,R,7,Forb_Perennial,0.003003003,0.4004004,0.303303303
1983,21,R,7,C3_Perennial,0.003003003,0.4004004,0.04004004
1983,21,R,7,C4S_Perennial,0.003003003,0.4004004,0.2002002
1983,21,R,7,Annual,0.003003003,0.4004004,0.003003003
1983,21,R,7,Leg_Perennial,0.003003003,0.4004004,0.05005005
1983,21,R,8,C3_Perennial,0.005,0.37,0.01
1983,21,R,8,Annual,0.005,0.37,0.01
1983,21,R,8,C4S_Perennial,0.005,0.37,0.17
1983,21,R,8,Forb_Perennial,0.005,0.37,0.375
1983,21,R,8,Leg_Perennial,0.005,0.37,0.06
1983,21,R,9,C3_Perennial,0,0.500500501,0.203203203
1983,21,R,9,Annual,0,0.500500501,0.023023023
1983,21,R,9,Forb_Perennial,0,0.500500501,0.22022022
1983,21,R,9,Leg_Perennial,0,0.500500501,0.05005005
1983,21,R,10,Forb_Perennial,0,0.44,0.245
1983,21,R,10,C3_Perennial,0,0.44,0.15
1983,21,R,10,Annual,0,0.44,0.01
1983,21,R,10,Leg_Perennial,0,0.44,0.15
1983,21,R,11,Forb_Perennial,0,0.56,0.24
1983,21,R,11,C3_Perennial,0,0.56,0.12
1983,21,R,11,Annual,0,0.56,0.045
1983,21,R,11,Leg_Perennial,0,0.56,0.03
1983,21,R,12,Forb_Perennial,0,0.559236952,0.188755018
1983,21,R,12,Annual,0,0.559236952,0.063253011
1983,21,R,12,C3_Perennial,0,0.559236952,0.149598392
1983,21,R,12,Leg_Perennial,0,0.559236952,0.029116466
1983,21,R,13,Annual,0,0.47,0.025
1983,21,R,13,Forb_Perennial,0,0.47,0.225
1983,21,R,13,C3_Perennial,0,0.47,0.14
1983,21,R,13,Leg_Perennial,0,0.47,0.14
1983,21,R,14,C3_Perennial,0,0.560560561,0.15015015
1983,21,R,14,Annual,0,0.560560561,0.006006006
1983,21,R,14,Forb_Perennial,0,0.560560561,0.2002002
1983,21,R,14,Leg_Perennial,0,0.560560561,0.08008008
1983,21,R,15,C3_Perennial,0.008955224,0.6199005,0.215920392
1983,21,R,15,Forb_Perennial,0.008955224,0.6199005,0.09751244
1983,21,R,15,Annual,0.008955224,0.6199005,0.008955224
1983,21,R,15,Leg_Perennial,0.008955224,0.6199005,0.04875622
1983,21,R,16,C3_Perennial,0,0.54,0.29
1983,21,R,16,Forb_Perennial,0,0.54,0.085
1983,21,R,16,Annual,0,0.54,0.04
1983,21,R,16,Leg_Perennial,0,0.54,0.04
1983,21,R,17,C3_Perennial,0,0.66,0.3
1983,21,R,17,Annual,0,0.66,0.005
1983,21,R,17,Leg_Perennial,0,0.66,0.03
1983,21,R,18,C3_Perennial,0.01,0.65,0.11
1983,21,R,18,Forb_Perennial,0.01,0.65,0.13
1983,21,R,18,Annual,0.01,0.65,0.05
1983,21,R,18,Leg_Perennial,0.01,0.65,0.05
1983,21,R,19,C3_Perennial,0,0.637913734,0.201604818
1983,21,R,19,Annual,0,0.637913734,0.070210633
1983,21,R,19,Forb_Perennial,0,0.637913734,0.030090271
1983,21,R,19,Leg_Perennial,0,0.637913734,0.060180543
1983,21,R,20,C3_Perennial,0,0.599397594,0.238955821
1983,21,R,20,Annual,0,0.599397594,0.054216867
1983,21,R,20,C4S_Perennial,0,0.599397594,0.029116466
1983,21,R,20,Forb_Perennial,0,0.599397594,0.029116466
1983,21,R,20,Leg_Perennial,0,0.599397594,0.049196787
1983,21,R,21,C3_Perennial,0,0.44,0.39
1983,21,R,21,C4S_Perennial,0,0.44,0.07
1983,21,R,21,Annual,0,0.44,0.03
1983,21,R,21,Forb_Perennial,0,0.44,0.04
1983,21,R,21,Leg_Perennial,0,0.44,0.03
1983,21,R,22,C3_Perennial,0.00501002,0.608216437,0.148296592
1983,21,R,22,C4S_Perennial,0.00501002,0.608216437,0.199398796
1983,21,R,22,Annual,0.00501002,0.608216437,0.019038076
1983,21,R,22,Forb_Perennial,0.00501002,0.608216437,0.01002004
1983,21,R,22,Leg_Perennial,0.00501002,0.608216437,0.01002004
1983,21,R,23,C3_Perennial,0,0.569277113,0.137550199
1983,21,R,23,C4S_Perennial,0,0.569277113,0.149598392
1983,21,R,23,Forb_Perennial,0,0.569277113,0.10441767
1983,21,R,23,Annual,0,0.569277113,0.010040161
1983,21,R,23,Leg_Perennial,0,0.569277113,0.029116466
1983,21,R,24,C3_Perennial,0,0.5,0.1
1983,21,R,24,Forb_Perennial,0,0.5,0.1
1983,21,R,24,Annual,0,0.5,0.24
1983,21,R,24,Leg_Perennial,0,0.5,0.06
1983,21,R,25,C3_Perennial,0.005015045,0.458375131,0.138415244
1983,21,R,25,Annual,0.005015045,0.458375131,0.189568704
1983,21,R,25,Forb_Perennial,0.005015045,0.458375131,0.189568704
1983,21,R,25,Leg_Perennial,0.005015045,0.458375131,0.019057171
1983,21,W,1,C3_Perennial,0,0.54,0.1
1983,21,W,1,C4S_Perennial,0,0.54,0.005
1983,21,W,1,Annual,0,0.54,0.005
1983,21,W,1,Forb_Perennial,0,0.54,0.34
1983,21,W,1,Leg_Perennial,0,0.54,0.01
1983,21,W,2,C3_Perennial,0,0.487437196,0.058291458
1983,21,W,2,C4S_Perennial,0,0.487437196,0.029145729
1983,21,W,2,Annual,0,0.487437196,0.009045226
1983,21,W,2,Forb_Perennial,0,0.487437196,0.407035164
1983,21,W,2,Leg_Perennial,0,0.487437196,0.009045226
1983,21,W,3,C3_Perennial,0,0.38,0.04
1983,21,W,3,Forb_Perennial,0,0.38,0.52
1983,21,W,3,C4S_Perennial,0,0.38,0.04
1983,21,W,3,Leg_Perennial,0,0.38,0.02
1983,21,W,4,C3_Perennial,0,0.47,0.07
1983,21,W,4,Forb_Perennial,0,0.47,0.41
1983,21,W,4,C4S_Perennial,0,0.47,0.04
1983,21,W,4,Annual,0,0.47,0.005
1983,21,W,4,Leg_Perennial,0,0.47,0.005
1983,21,W,5,C3_Perennial,0,0.4004004,0.127127127
1983,21,W,5,Forb_Perennial,0,0.4004004,0.445445445
1983,21,W,5,Annual,0,0.4004004,0.009009009
1983,21,W,6,C3_Perennial,0,0.51,0.1
1983,21,W,6,Forb_Perennial,0,0.51,0.355
1983,21,W,6,C4S_Perennial,0,0.51,0.02
1983,21,W,6,Annual,0,0.51,0.005
1983,21,W,6,Leg_Perennial,0,0.51,0.01
1983,21,W,7,C3_Perennial,0,0.2,0.04
1983,21,W,7,Forb_Perennial,0,0.2,0.76
1983,21,W,8,C3_Perennial,0,0.3,0.19
1983,21,W,8,Forb_Perennial,0,0.3,0.32
1983,21,W,8,C4S_Perennial,0,0.3,0.18
1983,21,W,8,Annual,0,0.3,0.005
1983,21,W,8,Leg_Perennial,0,0.3,0.005
1983,21,W,9,C3_Perennial,0,0.450901804,0.04008016
1983,21,W,9,Forb_Perennial,0,0.450901804,0.342685371
1983,21,W,9,C4S_Perennial,0,0.450901804,0.150300601
1983,21,W,9,Annual,0,0.450901804,0.004008016
1983,21,W,9,Leg_Perennial,0,0.450901804,0.01002004
1983,21,W,10,Forb_Perennial,0,0.400801603,0.22244489
1983,21,W,10,C4S_Perennial,0,0.400801603,0.052104208
1983,21,W,10,Annual,0,0.400801603,0.032064128
1983,21,W,10,C3_Perennial,0,0.400801603,0.120240481
1983,21,W,10,Leg_Perennial,0,0.400801603,0.170340681
1983,21,W,11,C3_Perennial,0,0.48,0.21
1983,21,W,11,Annual,0,0.48,0.02
1983,21,W,11,Forb_Perennial,0,0.48,0.23
1983,21,W,11,Leg_Perennial,0,0.48,0.06
1983,21,W,12,C3_Perennial,0.01,0.55,0.19
1983,21,W,12,Annual,0.01,0.55,0.055
1983,21,W,12,Forb_Perennial,0.01,0.55,0.13
1983,21,W,12,Leg_Perennial,0.01,0.55,0.06
1983,21,W,13,C3_Perennial,0,0.64,0.125
1983,21,W,13,C4S_Perennial,0,0.64,0.01
1983,21,W,13,Forb_Perennial,0,0.64,0.135
1983,21,W,13,Annual,0,0.64,0.05
1983,21,W,13,Leg_Perennial,0,0.64,0.04
1983,21,W,14,Forb_Perennial,0,0.45,0.17
1983,21,W,14,C3_Perennial,0,0.45,0.28
1983,21,W,14,C4S_Perennial,0,0.45,0.03
1983,21,W,14,Annual,0,0.45,0.01
1983,21,W,14,Leg_Perennial,0,0.45,0.06
1983,21,W,15,C3_Perennial,0,0.3,0.16
1983,21,W,15,C4S_Perennial,0,0.3,0.02
1983,21,W,15,Forb_Perennial,0,0.3,0.15
1983,21,W,15,Annual,0,0.3,0.04
1983,21,W,15,Leg_Perennial,0,0.3,0.33
1983,21,W,16,C3_Perennial,0,0.35,0.11
1983,21,W,16,C4S_Perennial,0,0.35,0.03
1983,21,W,16,Annual,0,0.35,0.05
1983,21,W,16,Forb_Perennial,0,0.35,0.16
1983,21,W,16,Leg_Perennial,0,0.35,0.3
1983,21,W,17,C3_Perennial,0,0.36036036,0.083083083
1983,21,W,17,C4S_Perennial,0,0.36036036,0.1001001
1983,21,W,17,Forb_Perennial,0,0.36036036,0.24024024
1983,21,W,17,Annual,0,0.36036036,0.016016016
1983,21,W,17,Leg_Perennial,0,0.36036036,0.2002002
1983,21,W,18,C3_Perennial,0,0.52663317,0.028140703
1983,21,W,18,C4S_Perennial,0,0.52663317,0.248241209
1983,21,W,18,Forb_Perennial,0,0.52663317,0.10854271
1983,21,W,18,Annual,0,0.52663317,0.04924623
1983,21,W,18,Leg_Perennial,0,0.52663317,0.039195979
1983,21,W,19,C3_Perennial,0,0.63,0.105
1983,21,W,19,Annual,0,0.63,0.045
1983,21,W,19,Forb_Perennial,0,0.63,0.07
1983,21,W,19,C4S_Perennial,0,0.63,0.1
1983,21,W,19,Leg_Perennial,0,0.63,0.05
1983,21,W,20,C3_Perennial,0,0.38,0.16
1983,21,W,20,Forb_Perennial,0,0.38,0.09
1983,21,W,20,C4S_Perennial,0,0.38,0.22
1983,21,W,20,Annual,0,0.38,0.08
1983,21,W,20,Leg_Perennial,0,0.38,0.07
1983,21,W,21,C3_Perennial,0,0.63,0.255
1983,21,W,21,Forb_Perennial,0,0.63,0.06
1983,21,W,21,C4S_Perennial,0,0.63,0.02
1983,21,W,21,Annual,0,0.63,0.005
1983,21,W,21,Leg_Perennial,0,0.63,0.03
1983,21,W,22,C3_Perennial,0,0.66,0.13
1983,21,W,22,C4S_Perennial,0,0.66,0.08
1983,21,W,22,Forb_Perennial,0,0.66,0.03
1983,21,W,22,Annual,0,0.66,0.07
1983,21,W,22,Leg_Perennial,0,0.66,0.03
1983,21,W,23,C3_Perennial,0,0.52,0.16
1983,21,W,23,C4S_Perennial,0,0.52,0.25
1983,21,W,23,Forb_Perennial,0,0.52,0.01
1983,21,W,23,Annual,0,0.52,0.03
1983,21,W,23,Leg_Perennial,0,0.52,0.03
1983,21,W,24,C3_Perennial,0,0.61,0.09
1983,21,W,24,C4S_Perennial,0,0.61,0.23
1983,21,W,24,Annual,0,0.61,0.02
1983,21,W,24,Forb_Perennial,0,0.61,0.02
1983,21,W,24,Leg_Perennial,0,0.61,0.03
1983,21,W,25,C3_Perennial,0,0.3,0.1
1983,21,W,25,Forb_Perennial,0,0.3,0.37
1983,21,W,25,C4S_Perennial,0,0.3,0.15
1983,21,W,25,Annual,0,0.3,0.01
1983,21,W,25,NA,0,0.3,0.06
1983,21,W,25,Leg_Perennial,0,0.3,0.01
1983,21,Y,1,Forb_Perennial,0,0.15,0.27
1983,21,Y,1,C4S_Perennial,0,0.15,0.41
1983,21,Y,1,C3_Perennial,0,0.15,0.17
1983,21,Y,2,C3_Perennial,0,0.3,0.05
1983,21,Y,2,C4S_Perennial,0,0.3,0.33
1983,21,Y,2,Forb_Perennial,0,0.3,0.32
1983,21,Y,3,C3_Perennial,0,0.4,0.02
1983,21,Y,3,C4S_Perennial,0,0.4,0.35
1983,21,Y,3,Forb_Perennial,0,0.4,0.23
1983,21,Y,4,Forb_Perennial,0,0.35,0.32
1983,21,Y,4,C3_Perennial,0,0.35,0.06
1983,21,Y,4,C4S_Perennial,0,0.35,0.26
1983,21,Y,4,Leg_Perennial,0,0.35,0.01
1983,21,Y,5,C3_Perennial,0,0.4,0.035
1983,21,Y,5,C4S_Perennial,0,0.4,0.255
1983,21,Y,5,Forb_Perennial,0,0.4,0.31
1983,21,Y,6,Forb_Perennial,0,0.506012019,0.312625257
1983,21,Y,6,C3_Perennial,0,0.506012019,0.01002004
1983,21,Y,6,Annual,0,0.506012019,0.02004008
1983,21,Y,6,C4S_Perennial,0,0.506012019,0.141282564
1983,21,Y,6,Leg_Perennial,0,0.506012019,0.01002004
1983,21,Y,7,Forb_Perennial,0,0.500500501,0.333333333
1983,21,Y,7,C3_Perennial,0,0.500500501,0.11011011
1983,21,Y,7,C4S_Perennial,0,0.500500501,0.05005005
1983,21,Y,7,Annual,0,0.500500501,0.003003003
1983,21,Y,7,Leg_Perennial,0,0.500500501,0.003003003
1983,21,Y,8,C3_Perennial,0,0.45,0.26
1983,21,Y,8,Forb_Perennial,0,0.45,0.28
1983,21,Y,8,Leg_Perennial,0,0.45,0.01
1983,21,Y,9,Forb_Perennial,0,0.45,0.29
1983,21,Y,9,C3_Perennial,0,0.45,0.26
1983,21,Y,10,C3_Perennial,0,0.11,0.39
1983,21,Y,10,Annual,0,0.11,0.005
1983,21,Y,10,Forb_Perennial,0,0.11,0.49
1983,21,Y,10,Leg_Perennial,0,0.11,0.005
1983,21,Y,11,C3_Perennial,0,0.450901804,0.140280561
1983,21,Y,11,Annual,0,0.450901804,0.044088176
1983,21,Y,11,C4S_Perennial,0,0.450901804,0.0501002
1983,21,Y,11,Forb_Perennial,0,0.450901804,0.310621242
1983,21,Y,11,Leg_Perennial,0,0.450901804,0.002004008
1983,21,Y,12,C3_Perennial,0.22,0.13,0.04
1983,21,Y,12,Annual,0.22,0.13,0.065
1983,21,Y,12,C4S_Perennial,0.22,0.13,0.29
1983,21,Y,12,Forb_Perennial,0.22,0.13,0.245
1983,21,Y,12,Leg_Perennial,0.22,0.13,0.01
1983,21,Y,13,C3_Perennial,0,0.5,0.15
1983,21,Y,13,Annual,0,0.5,0.145
1983,21,Y,13,C4S_Perennial,0,0.5,0.07
1983,21,Y,13,Forb_Perennial,0,0.5,0.13
1983,21,Y,13,Leg_Perennial,0,0.5,0.005
1983,21,Y,14,C3_Perennial,0,0.46,0.33
1983,21,Y,14,Annual,0,0.46,0.1
1983,21,Y,14,Forb_Perennial,0,0.46,0.11
1983,21,Y,15,C3_Perennial,0,0.448795182,0.239959835
1983,21,Y,15,Annual,0,0.448795182,0.051204818
1983,21,Y,15,Forb_Perennial,0,0.448795182,0.250000005
1983,21,Y,15,Leg_Perennial,0,0.448795182,0.01004016
1983,21,Y,16,C3_Perennial,0,0.55,0.23
1983,21,Y,16,Annual,0,0.55,0.07
1983,21,Y,16,Forb_Perennial,0,0.55,0.14
1983,21,Y,16,Leg_Perennial,0,0.55,0.01
1983,21,Y,17,C3_Perennial,0,0.35035035,0.25025025
1983,21,Y,17,Annual,0,0.35035035,0.129129129
1983,21,Y,17,Forb_Perennial,0,0.35035035,0.25025025
1983,21,Y,17,Leg_Perennial,0,0.35035035,0.02002002
1983,21,Y,18,C3_Perennial,0,0.45,0.29
1983,21,Y,18,Annual,0,0.45,0.095
1983,21,Y,18,Forb_Perennial,0,0.45,0.16
1983,21,Y,18,Leg_Perennial,0,0.45,0.005
1983,21,Y,19,C3_Perennial,0,0.35,0.5
1983,21,Y,19,Annual,0,0.35,0.1
1983,21,Y,19,Forb_Perennial,0,0.35,0.05
1983,21,Y,20,C3_Perennial,0,0.37,0.26
1983,21,Y,20,Annual,0,0.37,0.27
1983,21,Y,20,Forb_Perennial,0,0.37,0.08
1983,21,Y,20,NA,0,0.37,0.01
1983,21,Y,20,Leg_Perennial,0,0.37,0.01
1983,21,Y,21,C3_Perennial,0,0.500500501,0.303303303
1983,21,Y,21,Annual,0,0.500500501,0.173173173
1983,21,Y,21,NA,0,0.500500501,0.02002002
1983,21,Y,21,Leg_Perennial,0,0.500500501,0.003003003
1983,21,Y,22,C3_Perennial,0,0.45045045,0.28028028
1983,21,Y,22,Annual,0,0.45045045,0.196196196
1983,21,Y,22,Forb_Perennial,0,0.45045045,0.05005005
1983,21,Y,22,NA,0,0.45045045,0.02002002
1983,21,Y,22,Leg_Perennial,0,0.45045045,0.003003003
1983,21,Y,23,C3_Perennial,0,0.32,0.32
1983,21,Y,23,Annual,0,0.32,0.02
1983,21,Y,23,Forb_Perennial,0,0.32,0.33
1983,21,Y,23,Leg_Perennial,0,0.32,0.01
1983,21,Y,24,C3_Perennial,0,0.45,0.36
1983,21,Y,24,Annual,0,0.45,0.15
1983,21,Y,24,Forb_Perennial,0,0.45,0.02
1983,21,Y,24,Leg_Perennial,0,0.45,0.02
1983,21,Y,25,C3_Perennial,0,0.55,0.33
1983,21,Y,25,Annual,0,0.55,0.06
1983,21,Y,25,C4S_Perennial,0,0.55,0.04
1983,21,Y,25,Leg_Perennial,0,0.55,0.02
1983,24,G,1,C3_Perennial,0,0.444196427,0.386160712
1983,24,G,1,Annual,0,0.444196427,0.071428573
1983,24,G,1,Forb_Perennial,0,0.444196427,0.098214288
1983,24,G,2,C3_Perennial,0.033199196,0.39034205,0.368209253
1983,24,G,2,Annual,0.033199196,0.39034205,0.183098595
1983,24,G,2,Forb_Perennial,0.033199196,0.39034205,0.014084507
1983,24,G,3,C3_Perennial,0.05,0.3,0.325
1983,24,G,3,Annual,0.05,0.3,0.295
1983,24,G,3,Forb_Perennial,0.05,0.3,0.03
1983,24,G,4,C3_Perennial,0,0.45045045,0.483483483
1983,24,G,4,Annual,0,0.45045045,0.053053053
1983,24,G,4,Forb_Perennial,0,0.45045045,0.003003003
1983,24,G,4,Leg_Perennial,0,0.45045045,0.01001001
1983,24,G,5,C3_Perennial,0,0.4,0.48
1983,24,G,5,Annual,0,0.4,0.07
1983,24,G,5,Leg_Perennial,0,0.4,0.05
1983,24,G,6,C3_Perennial,0.05,0.5,0.44
1983,24,G,6,Annual,0.05,0.5,0.01
1983,24,G,7,C3_Perennial,0.03,0.35,0.43
1983,24,G,7,Annual,0.03,0.35,0.16
1983,24,G,7,Leg_Perennial,0.03,0.35,0.03
1983,24,G,8,C3_Perennial,0.315947847,0.157472419,0.474423265
1983,24,G,8,Annual,0.315947847,0.157472419,0.05215647
1983,24,G,9,C3_Perennial,0.06,0.35,0.44
1983,24,G,9,Annual,0.06,0.35,0.15
1983,24,G,10,C3_Perennial,0.01,0.44,0.41
1983,24,G,10,Annual,0.01,0.44,0.11
1983,24,G,10,Forb_Perennial,0.01,0.44,0.03
1983,24,G,11,C3_Perennial,0.33,0.12,0.18
1983,24,G,11,Annual,0.33,0.12,0.25
1983,24,G,11,Forb_Perennial,0.33,0.12,0.09
1983,24,G,11,Leg_Perennial,0.33,0.12,0.03
1983,24,G,12,C3_Perennial,0.08,0.35,0.35
1983,24,G,12,Annual,0.08,0.35,0.18
1983,24,G,12,Leg_Perennial,0.08,0.35,0.04
1983,24,G,13,C3_Perennial,0.08,0.2,0.27
1983,24,G,13,Annual,0.08,0.2,0.195
1983,24,G,13,Forb_Perennial,0.08,0.2,0.005
1983,24,G,13,Leg_Perennial,0.08,0.2,0.25
1983,24,G,14,Forb_Perennial,0.04004004,0.42042042,0.063063063
1983,24,G,14,C3_Perennial,0.04004004,0.42042042,0.33033033
1983,24,G,14,Annual,0.04004004,0.42042042,0.146146146
1983,24,G,15,C3_Perennial,0,0.48,0.36
1983,24,G,15,Annual,0,0.48,0.11
1983,24,G,15,Forb_Perennial,0,0.48,0.05
1983,24,G,16,C3_Perennial,0,0.5,0.47
1983,24,G,16,Forb_Perennial,0,0.5,0.01
1983,24,G,16,Annual,0,0.5,0.02
1983,24,G,17,C3_Perennial,0.01,0.55,0.37
1983,24,G,17,Annual,0.01,0.55,0.07
1983,24,G,18,C3_Perennial,0,0.48,0.5
1983,24,G,18,Forb_Perennial,0,0.48,0.01
1983,24,G,18,Annual,0,0.48,0.01
1983,24,G,19,C3_Perennial,0,0.55,0.41
1983,24,G,19,Annual,0,0.55,0.04
1983,24,G,20,C3_Perennial,0,0.5,0.48
1983,24,G,20,Annual,0,0.5,0.02
1983,24,G,21,C3_Perennial,0,0.65,0.33
1983,24,G,21,Forb_Perennial,0,0.65,0.01
1983,24,G,21,Annual,0,0.65,0.01
1983,24,G,22,C3_Perennial,0.045135406,0.501504509,0.409227689
1983,24,G,22,Annual,0.045135406,0.501504509,0.040120361
1983,24,G,22,Forb_Perennial,0.045135406,0.501504509,0.004012036
1983,24,G,23,C3_Perennial,0.03003003,0.3003003,0.25025025
1983,24,G,23,Annual,0.03003003,0.3003003,0.046046046
1983,24,G,23,Forb_Perennial,0.03003003,0.3003003,0.37037037
1983,24,G,24,C3_Perennial,0.01,0.35,0.39
1983,24,G,24,Annual,0.01,0.35,0.04
1983,24,G,24,Forb_Perennial,0.01,0.35,0.21
1983,24,G,25,C3_Perennial,0,0.44,0.35
1983,24,G,25,Annual,0,0.44,0.07
1983,24,G,25,Forb_Perennial,0,0.44,0.14
1983,24,R,1,C3_Perennial,0.350806449,0.049395162,0.077620969
1983,24,R,1,Annual,0.350806449,0.049395162,0.073588711
1983,24,R,1,C4S_Perennial,0.350806449,0.049395162,0.010080645
1983,24,R,1,Forb_Perennial,0.350806449,0.049395162,0.138104841
1983,24,R,2,C3_Perennial,0.105633803,0.157947686,0.057344064
1983,24,R,2,Annual,0.105633803,0.157947686,0.077464789
1983,24,R,2,Forb_Perennial,0.105633803,0.157947686,0.199195171
1983,24,R,3,C3_Perennial,0.33033033,0.07007007,0.09009009
1983,24,R,3,Annual,0.33033033,0.07007007,0.116116116
1983,24,R,3,Forb_Perennial,0.33033033,0.07007007,0.04004004
1983,24,R,4,C3_Perennial,0.26988922,0.049345419,0.117824776
1983,24,R,4,Annual,0.26988922,0.049345419,0.112789529
1983,24,R,4,Forb_Perennial,0.26988922,0.049345419,0.049345419
1983,24,R,5,C3_Perennial,0.300403219,0.130040324,0.176411292
1983,24,R,5,Annual,0.300403219,0.130040324,0.113911291
1983,24,R,5,C4S_Perennial,0.300403219,0.130040324,0.029233871
1983,24,R,5,Forb_Perennial,0.300403219,0.130040324,0.049395162
1983,24,R,6,C3_Perennial,0.230460922,0.100200401,0.120240481
1983,24,R,6,Annual,0.230460922,0.100200401,0.098196393
1983,24,R,6,Forb_Perennial,0.230460922,0.100200401,0.080160321
1983,24,R,7,C3_Perennial,0.200400802,0.150300601,0.176352705
1983,24,R,7,Annual,0.200400802,0.150300601,0.096192385
1983,24,R,7,Leg_Perennial,0.200400802,0.150300601,0.003006012
1983,24,R,7,Forb_Perennial,0.200400802,0.150300601,0.120240481
1983,24,R,8,C3_Perennial,0.200400802,0.120240481,0.132264529
1983,24,R,8,Annual,0.200400802,0.120240481,0.076152305
1983,24,R,8,C4S_Perennial,0.200400802,0.120240481,0.02004008
1983,24,R,8,Forb_Perennial,0.200400802,0.120240481,0.100200401
1983,24,R,9,C3_Perennial,0.169849248,0.249246224,0.249246234
1983,24,R,9,Annual,0.169849248,0.249246224,0.093467338
1983,24,R,9,C4S_Perennial,0.169849248,0.249246224,0.029145729
1983,24,R,9,Forb_Perennial,0.169849248,0.249246224,0.079396986
1983,24,R,10,C3_Perennial,0.1,0.3,0.27
1983,24,R,10,Annual,0.1,0.3,0.075
1983,24,R,10,C4S_Perennial,0.1,0.3,0.005
1983,24,R,10,Forb_Perennial,0.1,0.3,0.05
1983,24,R,11,C3_Perennial,0.228600209,0.248741196,0.19738167
1983,24,R,11,Annual,0.228600209,0.248741196,0.026183283
1983,24,R,11,Forb_Perennial,0.228600209,0.248741196,0.099697884
1983,24,R,12,C3_Perennial,0.250501002,0.270541082,0.190380762
1983,24,R,12,Annual,0.250501002,0.270541082,0.134268537
